bigram,tf_idf
le football,0.001376655547365999
pair of,0.001376655547365999
what did,0.001376655547365999
de gaz,0.0013744290411386378
de justin,0.001374377810000304
de feu,0.0013743472332777627
la journée,0.0013742831317748113
vous pourrez,0.0013740333942093429
15 avril,0.0013739175621088047
sera de,0.001372826548808521
à minuit,0.0013725791456331877
lock out,0.0013721451007665218
ma vie,0.001371929013188754
à me,0.0013719112400504172
de sherbrooke,0.0013717343968979137
t shirts,0.0013715491069059334
profitez en,0.0013715249906345235
to have,0.0013711030451612981
the 2016,0.0013706969233668797
2014 2015,0.0013695184722324761
des participants,0.0013695184722324761
21 juin,0.0013694879185173457
just for,0.0013691636641611292
des réseaux,0.0013690364048977958
pas ça,0.0013689083632021364
avril 2017,0.001368753280384927
ne suis,0.0013680514327377902
de projets,0.0013680155084317505
en europe,0.0013674629707301357
le fil,0.0013666373226738633
le vôtre,0.0013659049658437232
ses amis,0.0013655319618652957
journée avec,0.0013651190297535496
au top,0.001364364099332931
minutes de,0.0013642791120923776
vous souhaite,0.001363700383532128
que nos,0.0013636301693249336
right now,0.0013617859476781782
on aime,0.001361479440823371
lot of,0.0013609656841943028
et ou,0.001360860604518821
du cancer,0.001359917693580305
le gouv,0.0013597972192471957
entre les,0.00135937573394873
2 semaines,0.0013590085364777878
en lumière,0.0013586954448880672
des travailleurs,0.001358332716432979
bonheur et,0.0013581568001590735
fini la,0.0013581568001590735
jour et,0.0013581568001590735
une beauté,0.0013581568001590735
en finale,0.0013580824716361282
qui commence,0.0013580247570681723
en retour,0.0013577686874523642
à 11,0.0013573641909949102
est votre,0.0013563591817787309
voir notre,0.001356173036078701
love https,0.0013557406542494864
le 31,0.0013555618001522868
soir de,0.0013555618001522868
juste pour,0.001354549532749365
know how,0.0013542095104053583
d'été de,0.0013540408484352371
du concours,0.001353395484130493
le jeudi,0.0013528551348522167
rt rc_sports,0.0013523145386053269
vendredi http,0.0013520098800728242
musée national,0.0013517832125309178
au 6,0.001351437502933337
2011 http,0.0013513904947764295
2013 2014,0.0013513904947764295
à grand,0.0013513904947764295
février prochain,0.0013513904947764295
semaines pour,0.0013513904947764295
contre une,0.0013507947668894929
de culture,0.0013507947668894929
du sein,0.0013507947668894929
enjoy your,0.0013507947668894929
fête la,0.0013507947668894929
friday night,0.0013507947668894929
on pourra,0.0013507947668894929
à bientôt,0.0013501180632679343
merci d'avoir,0.0013496361380699977
liberté d'expression,0.0013494778923058047
and more,0.0013480000738636743
films de,0.001347550679094091
cette première,0.0013465788031975783
sur place,0.0013461872172428272
palais montcalm,0.0013459559594727116
lâche pas,0.0013451494498528357
tour http,0.0013448996662712592
très belle,0.0013447931002229815
oh que,0.0013437121023308265
n'oubliez pas,0.0013431571902928943
forward to,0.001342934236436825
brand new,0.0013429299107914877
you guys,0.0013428145660471962
5 http,0.0013425970154683862
loi sur,0.0013420031948468453
les 3,0.0013417226609456906
15 au,0.0013412629102898294
dans ledevoir,0.0013411578244661689
la souveraineté,0.0013403922991874068
gratuit à,0.001340179214347525
left to,0.001340179214347525
quoi http,0.001340179214347525
reason to,0.001340179214347525
soyez à,0.001340179214347525
i get,0.0013393625211730973
juillet https,0.001337177232827377
maison des,0.001336758988232987
du comité,0.0013367105319543767
les inscriptions,0.0013364109300069067
i had,0.0013353598613849336
26 mars,0.0013350675393519226
to https,0.0013349834407882192
7 et,0.0013337592372551204
avons besoin,0.0013337592372551204
de tva,0.0013337592372551204
les 9,0.0013337592372551204
un énorme,0.0013337592372551204
et st,0.0013337570749003141
city https,0.0013336736118466789
avec du,0.0013336421848287297
of all,0.0013336421848287297
de 2012,0.0013335967059626215
the end,0.0013332283959692967
parc des,0.0013330835442124274
belle idée,0.0013326435227609692
très fière,0.0013326435227609692
la phrase,0.0013323023765789371
such a,0.0013321596857670864
love and,0.0013319482602307262
nouveau site,0.0013315778707862084
lieu le,0.0013312736683864046
les résidents,0.001331223322062716
la laïcité,0.0013304537244482036
centre du,0.0013304221442962505
canadian tire,0.0013301565590013995
je l'ai,0.0013301187342343312
la commission,0.001328929071538493
de communication,0.0013288698164855785
a bit,0.0013285148465141193
au bar,0.0013275893403670753
en main,0.0013271944434728507
du centre,0.0013265368360291364
à limoilou,0.0013263133652096544
to the,0.0013253825510198987
porte parole,0.0013250632091012836
un poste,0.0013247078029181222
well done,0.0013246168187972943
rapide et,0.0013226942276288814
remplie de,0.0013226942276288814
c'est vendredi,0.0013223214719217083
avril 2015,0.0013219936706289142
au conseil,0.0013213610064383135
le 27,0.0013211719832683221
me faire,0.0013211719832683221
to come,0.0013211719832683221
pas notre,0.0013209757699932877
mardi à,0.0013205549946592797
les jeux,0.0013193014713262262
le 18,0.001318778738550082
la bande,0.0013175053280655667
entrevue avec,0.00131733551406255
spectacle de,0.001316712123990045
avec http,0.0013165982030967154
commence demain,0.0013165982030967154
de lys,0.0013165982030967154
du 26,0.0013165982030967154
félicitations au,0.0013165982030967154
soirée http,0.0013165982030967154
total de,0.0013165982030967154
venez en,0.0013165982030967154
so bad,0.001315691099074271
et marie,0.0013151713754862167
the season,0.001315086993569798
le quotidien,0.0013150646468870614
d'ouverture du,0.0013150036498951606
de jazz,0.0013150036498951606
let's get,0.0013150036498951606
sera dans,0.0013150036498951606
vie au,0.0013150036498951606
visitez le,0.0013150036498951606
new album,0.0013146267621465095
going to,0.0013146084063298618
le salon,0.0013145631615148297
that was,0.001314481323913139
des valeurs,0.001314390646868772
5e édition,0.0013136219154998954
médias sociaux,0.0013134854604083999
in life,0.0013131624681489036
le trouble,0.0013117181941802445
hillary clinton,0.0013114192622666959
les québécois,0.0013109707055021596
soyez des,0.0013108993938093455
de loi,0.001310370963415874
place à,0.0013100327377654952
un chef,0.0013099466777675164
we are,0.0013096410025687914
baie comeau,0.0013090019438599483
the past,0.001308959821667818
du 5,0.0013085192365986965
plusieurs activités,0.001307902652821823
des affaires,0.0013078614516124421
félicitations aux,0.0013076281630056178
centre de,0.0013072006543738922
lors de,0.0013061262156109459
lieu à,0.0013059471350058709
prête pour,0.0013059471350058709
jean pierre,0.0013058160761047427
20 à,0.0013056755632497102
les taxes,0.0013056755632497102
the things,0.0013056755632497102
too late,0.0013056755632497102
première partie,0.0013052326971623768
i will,0.001304705870275232
off to,0.0013042957356063178
à l'université,0.0013036035051980938
le sujet,0.0013036035051980938
a look,0.0013031559201044035
sont arrivés,0.0013030145775530953
de ste,0.0013027597517280174
good to,0.0013027207874841775
à utiliser,0.0013025580969827292
le parlement,0.0013020584651879028
for your,0.001301929975397021
d'après moi,0.0013016801508089122
la liste,0.0013012738692277238
film de,0.0013005023562238489
the next,0.001300354053458178
disponible en,0.001300218473227541
bonne saison,0.0012998829608809749
et 7,0.0012998829608809749
grands pas,0.0012998829608809749
soir merci,0.0012998829608809749
au cégep,0.0012998207081277465
check in,0.0012992427755009642
bon ben,0.0012992410766905671
de lutte,0.001297847122538796
vie de,0.0012973072071077664
grosse nouvelle,0.0012971509148735985
good night,0.0012962775803406063
so far,0.0012961446871823554
du maire,0.0012961017450954229
sommet de,0.0012960263561733294
la maison,0.0012959647035478542
janvier http,0.0012954792787751978
get ready,0.0012941462209880455
jean leloup,0.001293796413666952
rt cathge,0.001293796413666952
le pm,0.001293782564023574
est arrivé,0.0012928649012438102
le documentaire,0.0012927726552436024
manque à,0.001292643427795689
lac st,0.0012924402896867557
round of,0.0012921583613945233
assister à,0.0012915986890569668
on vote,0.0012913652684730925
merci au,0.0012902126397911899
la https,0.0012901566949426054
1 sur,0.0012896491324915918
matin http,0.0012891823704608884
avec plus,0.0012890989924754532
be your,0.0012890989924754532
friends and,0.0012890989924754532
prépare un,0.0012890989924754532
clin d'oeil,0.0012888298763131505
way too,0.001288824832757785
i like,0.0012887804384085098
the game,0.0012879553950150694
nous a,0.0012878896762684299
is to,0.0012873054607600684
la musique,0.0012864105128213117
foule de,0.0012862491246514853
la gestion,0.001285610311966102
à 22,0.0012852530103068763
had a,0.0012847984401636906
very much,0.0012845868615044098
mai prochain,0.0012842711032773075
with his,0.0012840591561395916
avons un,0.0012836883759625806
la réussite,0.0012835909351510586
plus d'une,0.0012835909351510586
rt matthieudugal,0.001283580155619068
lutte contre,0.0012827822737698845
participez au,0.0012822186803503
venez nous,0.0012821285650384457
en séries,0.0012817348549118385
les finalistes,0.001281549394057185
miss you,0.0012813394567138443
de 2015,0.0012811481575530968
en grève,0.0012811481575530968
famille à,0.0012811481575530968
maintenant un,0.0012811481575530968
du rouge,0.0012809177746968862
tournoi de,0.0012802290596534195
l'avenir de,0.0012790675782444936
m'a dit,0.0012780683230789432
if you,0.0012758749530851303
canada http,0.0012748368809901663
livre de,0.0012747409733328491
2 on,0.001272885929377728
tu me,0.001272639492264149
las vegas,0.0012723025227022045
qc est,0.0012711209380566171
l'entrevue avec,0.0012709100030785282
on my,0.0012708073143629362
the most,0.0012703909584232214
c’est pas,0.0012699051506029476
sold out,0.0012694228162449996
de 15,0.0012683809436210126
pour vous,0.001268015957563557
le 16,0.0012679632590769196
de marque,0.0012679409744196582
week end,0.0012678802434948804
la présidence,0.0012677012230594426
go home,0.0012675816523651073
bon matin,0.0012675761015393228
the light,0.0012674613647018333
à 5,0.0012674554886648649
available for,0.00126693443556843
back for,0.00126693443556843
le rendez,0.00126693443556843
le 25,0.0012667297007565499
à radio,0.001266710137689467
de 50,0.0012664095534263406
du vote,0.0012652612023216728
québec ne,0.00126488298134567
on youtube,0.0012645659452035739
santé de,0.001264357482734407
continue to,0.0012642807197517166
to go,0.001263661703654022
to share,0.0012631776401679348
la 4e,0.0012630038267404887
d'ouverture de,0.0012630014646843046
en show,0.0012623484586800605
billets http,0.0012623300913726444
la semaine,0.0012620019738120924
loto québec,0.0012582455479009786
heading to,0.0012574255990855483
billets à,0.001257184237801132
mon avis,0.0012570282439761343
juin http,0.0012568077039117978
proud to,0.0012567339422265532
ce dimanche,0.0012556319162269167
qui aura,0.001255542016876048
rt patriceroytj,0.00125500440479842
like http,0.0012546835455927803
du groupe,0.0012542750832036087
26 janvier,0.0012528421773980822
6 et,0.0012521944331115272
partenaire de,0.0012521944331115272
hydro québec,0.0012521684491501126
de cœur,0.0012518796399105944
des chefs,0.0012517715989762098
félix leclerc,0.0012514944927356768
soir à,0.0012510799094265967
you all,0.0012504998508019295
édition de,0.0012492297351291862
je vais,0.0012491511099471133
bon le,0.001249029626314806
de clôture,0.001249029626314806
ma famille,0.001249029626314806
plus difficile,0.001249029626314806
thinking about,0.001249029626314806
la collecte,0.0012488716831474689
le mardi,0.0012487520800193584
about our,0.0012487330351671029
plaines d’abraham,0.0012487330351671029
sure you,0.0012487330351671029
vous le,0.0012480174213583808
les cyclistes,0.0012479393984944798
une période,0.0012477428938428004
équipes de,0.001247366631891752
jour 1,0.001247366631891752
une photo,0.0012470339359958401
dont le,0.0012469926921266767
suis pas,0.0012467305790789885
people who,0.0012462248186770782
saint joseph,0.0012457165012722178
collaboration avec,0.0012456699606353341
le concert,0.0012448593471907831
juin https,0.0012447104756381432
from canada,0.0012446125707402508
appel à,0.0012444398028098444
carte cadeau,0.0012437069530982813
coin de,0.0012432846977282182
of our,0.0012426225100919965
février http,0.0012418060938451266
piece of,0.0012418060938451266
sélection de,0.0012418060938451266
la vision,0.0012413133309123756
you have,0.001240961980467836
musée des,0.0012409491189615707
e de,0.001240631277805045
my best,0.0012404193866319784
grand théâtre,0.0012402227103317912
lévis et,0.001239402353397281
a trip,0.001238199022007285
de saison,0.0012378453582279991
en voiture,0.0012375670244623375
les voitures,0.0012375670244623375
se déroulera,0.0012373440150286442
to reach,0.0012371145018462966
de 17,0.001237052542886177
lieu ce,0.001237052542886177
we did,0.0012367548932600185
droit de,0.0012361876451079028
par ici,0.0012360253796222668
belle journée,0.0012355979450231857
la prévente,0.00123439419621534
me up,0.0012335677524322943
weekend https,0.0012335677524322943
love http,0.0012330214589869198
believe in,0.0012325665604517358
coup d'envoi,0.0012311095556696947
semaine au,0.0012309018170957794
la 3e,0.0012308955803347562
le quartier,0.0012308955803347562
de prix,0.0012301150108315743
j'ai manqué,0.001229717665814216
rencontre des,0.001229717665814216
porté disparu,0.0012292588058579429
après sa,0.0012289675767676279
first day,0.0012282930989026058
blog http,0.0012267898223644665
pleins de,0.0012267898223644665
les autres,0.0012267841672448784
très drôle,0.0012265772100205153
octobre https,0.001225391028890793
dévoilement des,0.0012248869644349307
aussi on,0.0012248606328028593
la source,0.0012247596975564932
en politique,0.0012239766852830678
en charge,0.0012239756426815425
the family,0.0012239008254578984
mises en,0.0012233299344438263
the boys,0.0012232274007136744
for a,0.001222758458708134
to follow,0.0012223034228473705
faites comme,0.0012222587731148136
sortie de,0.0012221704020028699
la cité,0.001222110368989655
la révolution,0.0012218996437490302
in 2,0.0012214390241659003
sont à,0.0012204109108185591
30 avril,0.0012202828830133183
la météo,0.0012198230963901843
à surveiller,0.0012196714496810364
les voir,0.0012196714496810364
découvrez la,0.0012191518629188916
cancer du,0.0012184784903289374
de formation,0.0012184784903289374
gala des,0.0012184784903289374
le voyage,0.0012184784903289374
parents et,0.0012184784903289374
anne marie,0.0012179232898662927
les frais,0.0012177235969035806
bonne fin,0.0012176627362838846
des beaux,0.0012175769409836822
en moyenne,0.00121740778292455
du 8,0.0012172095725908308
à saint,0.0012163580776792444
de l'université,0.0012158812376208683
québec le,0.0012151610139142742
be in,0.0012147990147367094
plus grande,0.0012147990147367094
pour ton,0.0012147990147367094
with you,0.0012147990147367094
a video,0.001214712420483862
ottawa https,0.0012147058823561607
en nomination,0.001214675498786088
my own,0.001214170226116044
the box,0.0012139487298832062
1 1,0.0012129687709925261
ville de,0.0012123698112433755
offre une,0.001212048794474319
north america,0.001211905637658862
is right,0.0012113638884619867
so true,0.0012113638884619867
nous y,0.0012111690260066992
pour http,0.0012108483643510112
la sortie,0.0012108283769969354
jour de,0.0012107444239756507
sirop d'érable,0.0012094580005248686
maintenant disponible,0.0012092306645708187
la pièce,0.0012080049633598716
année http,0.0012077974759127166
afin de,0.0012073732024805517
great to,0.0012071883395324903
moi aussi,0.0012063088014625614
en cours,0.0012062066370120389
because you,0.0012055032113383814
billet pour,0.0012052991321750903
les effets,0.0012047501472603628
le fonds,0.0012043861316249854
there is,0.0012037988992372618
everything is,0.0012037443028460357
ici c'est,0.0012037443028460357
pour lutter,0.0012037443028460357
que quelqu'un,0.0012037443028460357
trouver le,0.0012037443028460357
vous étiez,0.0012037443028460357
24 février,0.0012037148353172553
à gagner,0.0012035821220430694
au coeur,0.0012035821220430694
go to,0.0012035821220430694
aux citoyens,0.0012030247436283859
à 8,0.0012029183271981552
qc à,0.0012023468800855803
de campagne,0.0012017593123532808
des résultats,0.0012017593123532808
lundi matin,0.0012012699117264654
détails ici,0.0012011501297087858
2015 à,0.0012003877819474799
qui sont,0.0012000740309997939
time in,0.0011998420852677195
québec c'est,0.0011996051188326315
match du,0.0011994502299177226
3 au,0.001199218546024125
de crise,0.0011990451198720918
du documentaire,0.0011990451198720918
elle nous,0.0011990451198720918
last one,0.0011981213053118532
les routes,0.0011978714682834841
like to,0.0011978074429038275
à l'affût,0.00119777745856309
dans toutes,0.00119777745856309
maison pour,0.001196371040397318
direct du,0.001195417681290241
le drapeau,0.0011953198460128468
nous la,0.0011936540352957441
go for,0.0011929053499226908
le 9,0.0011924768420730157
toujours aussi,0.0011924768420730157
photo https,0.0011922982930800306
à leur,0.0011908431579426536
steve jobs,0.00119028051600841
cette soirée,0.0011893488625049594
tsé quand,0.0011893488625049594
un signe,0.0011893488625049594
nous sommes,0.0011880594617231252
ne sais,0.001187250017493186
to my,0.0011867811179257497
de las,0.0011866545149472028
la petite,0.0011864512447641656
la salle,0.0011854154510381166
vous qui,0.0011849083780829373
québec ce,0.0011844739869051098
if i,0.0011837200952452946
and your,0.0011834450269737674
le contexte,0.0011818190506191414
des deux,0.0011814328627428746
festival http,0.0011813664756310119
is great,0.0011813664756310119
un must,0.0011805095068825548
à grands,0.0011798147783967973
octobre prochain,0.0011798147783967973
participé à,0.0011798147783967973
is over,0.0011789362977307656
but i,0.0011789326020873888
sans fil,0.0011788177815006326
de te,0.0011787046349938542
invite les,0.0011781966294599215
why is,0.0011773957637112769
comment on,0.0011772458828307772
most important,0.0011765891309647144
des frais,0.0011752769427478783
à vos,0.0011748809892785073
made it,0.0011748659267424551
bon café,0.0011743670623496406
la ronde,0.0011743670623496406
2 sur,0.0011742308177312725
du https,0.001173931011243188
dans ton,0.001173586165655002
de rt,0.0011734524495629504
des points,0.0011734262245864072
is https,0.001171974332094445
la région,0.00117196300746073
jeunes et,0.0011715939726735804
3 2,0.0011709164182112741
j'ai pas,0.0011708616220820964
you want,0.0011705923873984885
membres du,0.0011705847838432669
27 octobre,0.0011702613635862222
des élèves,0.0011700951810773939
région de,0.0011697982364062148
j'en parle,0.001167545515917303
bravo aux,0.0011674460333059107
to be,0.0011670909160154267
up on,0.0011668128498622838
faut voir,0.0011664951648763502
reste encore,0.0011663173325590344
de votre,0.0011660933023991535
est de,0.0011660933023991535
17 mars,0.0011657290196406172
arts de,0.0011657290196406172
bonne raison,0.0011657290196406172
tu dors,0.0011657290196406172
une présentation,0.0011656659954654353
a offert,0.0011654025963795034
play in,0.0011648990343826387
au cinéma,0.0011646388131148263
en images,0.0011646388131148263
le terrain,0.0011640277830528062
en chef,0.0011638370518706356
le sais,0.0011637992730233215
rt photoshistos,0.001163239875941333
bonne semaine,0.0011628194307961117
a row,0.0011624974507028455
en bonne,0.001162484878326459
bataille de,0.0011621091576764389
du tournoi,0.0011621091576764389
avec notre,0.0011618491081677482
du budget,0.0011615143211331162
enfin le,0.0011615143211331162
fait peur,0.0011615143211331162
de spectacle,0.0011614342528578282
minutes avec,0.001161404138364324
club de,0.0011606959926312864
the canadian,0.001160564570404592
gens du,0.001160332202967679
la beauté,0.0011599669660202253
de facebook,0.0011598875569982254
vous allez,0.0011598090046844964
midi à,0.0011597646753860663
à votre,0.001158382587106656
au capitole,0.001157513053593071
part 1,0.0011574955301536074
pas quoi,0.0011565914208237337
the weekend,0.0011565914208237337
with all,0.0011565914208237337
sujet du,0.0011559681500688634
amateurs de,0.0011558516413189607
this week,0.0011555591203276532
le bus,0.0011551026898874081
bon vendredi,0.001154785841269453
vraies affaires,0.0011547596183539217
musique à,0.0011545978367296834
du journal,0.0011545013525446084
15 http,0.0011544324127063612
photo pour,0.0011544324127063612
fête du,0.0011534202679599824
la tournée,0.0011530561238324037
22 mars,0.0011529983714466247
lundi soir,0.0011529983714466247
cette fin,0.0011516134959519584
en savoir,0.0011516134959519584
pq et,0.0011508637878540355
mars à,0.00115034899521577
de voter,0.0011502905440048568
nous et,0.0011498423650853499
was a,0.0011496838365668645
video for,0.0011488986569687838
and have,0.0011480476929421558
de course,0.0011480476929421558
famille http,0.0011480476929421558
watch out,0.0011480476929421558
dans moins,0.0011477945857791387
détails sur,0.0011471671397943778
victoire des,0.0011464372276011226
des membres,0.0011462871014324856
programmation de,0.0011462871014324856
ont voté,0.0011461772083079986
du spectacle,0.0011460620852429232
show in,0.0011457974218501592
pour soutenir,0.0011454431639623174
juillet prochain,0.0011454137285404967
vue des,0.0011452518664783174
for today,0.0011438121585628756
journée à,0.0011436405749451974
on sale,0.0011434329733427282
won't be,0.0011434329733427282
à faire,0.0011432118717823291
une belle,0.0011432118717823291
un véhicule,0.0011416737947727781
national des,0.0011413460992010537
to read,0.001141337423829145
de moi,0.001141105005233135
here is,0.0011408185084951419
world http,0.0011401099011094783
fleur de,0.001139997916287346
passer du,0.001139997916287346
la consommation,0.001139978461893176
du changement,0.0011399447568045105
world https,0.0011399447568045105
de septembre,0.001139383124327823
courir la,0.0011386747124426078
pour courir,0.0011386747124426078
pas sur,0.0011385498585118465
au grand,0.001138463532700544
i guess,0.0011382019086594375
makes it,0.0011381762295116157
eh ben,0.0011381697762982725
de l'état,0.0011380704124204866
pas seulement,0.0011380704124204866
3 1,0.001138058351923899
reçoit une,0.001137627751290667
à st,0.0011374515817613856
montréal québec,0.001137444666113955
i really,0.001137004443197889
pendant la,0.0011368914948862456
après midi,0.001136737776722192
notre dame,0.001136175286117
for https,0.0011357166847695231
watching the,0.0011352807419212198
de départ,0.0011348645938827743
de l'est,0.0011348645938827743
les noms,0.0011348645938827743
ne seront,0.0011348645938827743
on sort,0.0011348645938827743
rt hugodumas,0.0011348645938827743
niveau de,0.0011342672271289224
au gala,0.00113421068039051
soir la,0.0011340505037656843
seront à,0.0011334330284090747
de l'avenir,0.001133290907655645
dont il,0.001133290907655645
avec ça,0.0011323897936169906
xavier dolan,0.001132249610166495
des nôtres,0.0011321902427527519
vous n'avez,0.0011319693637276368
i went,0.0011316009502023606
la gauche,0.0011315200516961688
des chercheurs,0.001130910238910272
are on,0.0011305403713532454
des suggestions,0.0011305403713532454
show du,0.0011304214739997667
les rt,0.0011303819157687247
en demi,0.0011301558214533215
le dimanche,0.0011295165099355661
france http,0.00112949629425742
pouvoir de,0.0011292887223389764
voyage dans,0.0011292484035330726
3 juin,0.001129138572479728
save the,0.0011284956171453777
a big,0.0011280702375856867
goes to,0.0011280535097548995
beau moment,0.0011272549128792508
des centaines,0.0011272549128792508
jeunes de,0.0011272549128792508
mes parents,0.0011271795956550063
parole de,0.001127066505140485
to eat,0.0011270288508524475
d’été de,0.0011264860104424313
gt https,0.001126163891396929
sûreté du,0.0011253265787868286
rt infomantv,0.001125296381450278
l'émission de,0.0011251097766868956
semaine on,0.0011251097766868956
en forme,0.0011250697822842274
la loi,0.0011241701812529966
nous voir,0.0011241701812529966
la chefferie,0.001123984514832722
plan de,0.0011234012409189662
la seconde,0.0011233738220370905
avec nos,0.0011230296273973157
sur la,0.0011228457427583855
le secteur,0.0011225273458319457
la haute,0.0011222425144910779
un p'tit,0.0011221278130334994
d'être là,0.0011221066858279557
le fédéral,0.0011221066858279557
avoir du,0.0011219533307627143
du fun,0.0011219533307627143
i'm so,0.0011219533307627143
juin prochain,0.0011219533307627143
plus qu'une,0.0011219533307627143
signe de,0.0011219533307627143
suivre sur,0.0011219533307627143
à l'assemblée,0.001121554127123518
festivaleteqc feq,0.0011205940537252978
la crise,0.0011197004651673492
téléphone intelligent,0.0011190377418557218
que oui,0.0011188608591821553
makes you,0.0011188485115089827
on joue,0.001118233368832356
13 h,0.001118062361885615
des sciences,0.001118062361885615
pour vos,0.001118058773832312
moins cher,0.0011179030852676171
vers le,0.0011177590615679938
and it's,0.0011167449336588078
des femmes,0.0011153419340220517
à sherbrooke,0.0011148362442880025
san francisco,0.0011141326237833053
de 30,0.0011138144353668906
famille https,0.0011137196742941338
le montage,0.001113580552888086
et toi,0.0011134256768652979
la session,0.0011128291166997784
rt guyalepage,0.0011126477758539415
à bord,0.0011124918968486773
with the,0.0011124660000649826
de l’année,0.0011116190463539004
lutte à,0.0011114983094292253
journée mondiale,0.0011112949591683744
du salon,0.0011112672230842808
you know,0.0011112653965477527
of the,0.0011111196571810858
joie de,0.0011110349026528833
mon petit,0.0011100719575325173
la mémoire,0.0011100236051568304
le menu,0.0011098398679679614
le http,0.0011095852063317333
1 http,0.0011095657917109321
de financement,0.0011095657917109321
québec ville,0.001108325735021607
was so,0.001108164382122187
nous avons,0.0011079258400979312
what we,0.0011074088443484027
à quel,0.0011074016574883234
pas été,0.0011074016574883234
du parlement,0.00110724413723272
end de,0.00110724413723272
la ministre,0.001107200080817336
you to,0.0011071092035491977
de la,0.0011063668692373855
pas fort,0.0011062543235892737
joindre à,0.0011057274678082092
un tout,0.001105511198951662
vieux québec,0.001104805112946786
bien d'accord,0.001104724777096018
the only,0.0011044321845972422
parmi nous,0.0011032628467993546
be happy,0.0011023053755880015
un accident,0.001102094237182741
disparition de,0.0011019431602128237
21 avril,0.001101535900423034
est sortie,0.001101535900423034
of fame,0.001101535900423034
si mal,0.001101535900423034
the snow,0.001101535900423034
théâtre du,0.001101535900423034
is so,0.0011014449541496857
ouverture de,0.0011012704115345908
jean charest,0.0011007829495770817
arts et,0.0011003751869526589
une pub,0.0011003458148512643
les villes,0.001100127868499066
of what,0.0010995022480002434
nous aurons,0.001098553953727804
la violence,0.001097931803595772
des ressources,0.001097875525328485
ça arrive,0.001096903027310179
comme je,0.001096903027310179
sa mère,0.001096903027310179
tant mieux,0.001096903027310179
un bébé,0.001096903027310179
did a,0.001096844663898574
de nos,0.001096742330272587
nous faisons,0.001095978681529323
rt bell_cause,0.0010959770662970919
my last,0.0010955447542179738
hâte https,0.0010945147078431086
outil de,0.0010942676712941686
this https,0.0010941980973119569
midi pour,0.0010941860127725786
à droite,0.0010941624825823585
consultez notre,0.0010940416229582779
des cartes,0.0010940416229582779
don't miss,0.0010940064119502944
nouvel an,0.0010935374413735077
1 mois,0.0010933553629780216
en beauté,0.0010933553629780216
et toujours,0.0010933553629780216
since i,0.0010921651143709452
en ta,0.0010918391981484465
un couple,0.0010917757149357158
me http,0.0010916540970734947
ça me,0.0010912904345225598
you can,0.0010912042823125064
rt cedricbelanger,0.0010911694447642741
avis sur,0.0010911095882672837
concours pour,0.001090974990237115
la protection,0.0010908041019511738
les chiffres,0.0010903419510196273
de bell,0.0010902274996157882
un début,0.0010888688493272693
de baie,0.0010882914705928027
pour enfants,0.0010880938280600394
qui me,0.0010871088906544057
vous au,0.0010869563654591272
en une,0.0010869378630452532
capitale http,0.0010859080531735487
ski de,0.0010857862622421647
cartier http,0.001085710696357884
enjoying the,0.001085710696357884
grand retour,0.001085710696357884
grosse semaine,0.001085710696357884
if not,0.001085710696357884
le marathon,0.001085710696357884
les 24,0.001085710696357884
sur l'avenir,0.001085710696357884
de pouce,0.001085647868992995
suis je,0.001085316218696556
un billet,0.0010848732088613881
louis jean,0.0010848643632308797
le risque,0.0010848519552779624
hausse des,0.0010847439253332837
québec à,0.0010846126943165877
de neige,0.0010845721889017998
h https,0.0010842684085544086
day 1,0.0010840995094785937
à toi,0.001083630887877282
au 9,0.0010836210314914805
le transport,0.0010833279340095301
en mesure,0.0010827288249549245
mesure de,0.0010827288249549245
a good,0.0010823092659770694
de droite,0.0010814766420321415
about your,0.0010813706827551058
la ferme,0.0010812887447514085
choses que,0.0010809285530464757
le besoin,0.0010805561249717375
montreal https,0.0010803892048245408
mes collègues,0.0010802809909816872
c’est une,0.0010801610597031993
likely to,0.0010789600418758482
moi quand,0.0010788388298973506
directeur de,0.0010786657542511007
sommes très,0.0010786657542511007
suis le,0.0010786657542511007
depuis une,0.001078596402199234
rire de,0.00107845254119162
un e,0.0010779772172675153
to support,0.0010770279145636249
du magazine,0.001076183497109816
à la,0.0010755873084212792
en préparation,0.0010752150703809806
11 juin,0.0010751866773665917
te souhaite,0.0010749804961635418
en afrique,0.0010748587379103209
today i,0.00107425424638704
quel est,0.0010739745842199533
when you,0.0010739138301295334
face aux,0.0010732001526454755
créer des,0.0010729816720817268
de foudre,0.0010729262595729353
du passage,0.0010729262595729353
de manger,0.0010728164394405509
les gagnants,0.0010728164394405509
temps réel,0.0010724003045956589
jean talon,0.0010723298999583148
au pouvoir,0.0010716524644676908
la nasa,0.0010712774165359147
the http,0.0010710375393174106
10h à,0.0010709204960022483
bonne journée,0.001070574776365981
la population,0.0010705680160051504
hâte de,0.0010704756255845674
semaine à,0.001070418196559201
l'heure de,0.0010703950274651292
13 mars,0.0010703879655110785
2015 du,0.0010703879655110785
de dernière,0.0010703879655110785
des 4,0.0010703879655110785
et vendredi,0.0010703879655110785
il aura,0.0010703879655110785
objectif de,0.0010703879655110785
you made,0.0010703879655110785
st valentin,0.0010702938139768889
is your,0.0010697484019872047
ça s'en,0.0010697170275087498
du meilleur,0.001069468073524694
présentation des,0.00106927740778135
soir aux,0.00106927740778135
secteur de,0.001068705017076127
au québec,0.0010686216468986719
9 avril,0.001068602548306848
